word,concreteness,predicted,fold,k,weighting,embedding
duct,4.74,4.32816261240372,1,35,distance,crawl-300d-2M-subword.bin
durability,2.81,2.2285998067408053,1,35,distance,crawl-300d-2M-subword.bin
dwelling,4.14,3.91451696319231,1,35,distance,crawl-300d-2M-subword.bin
dynamics,1.96,2.4031386976539473,1,35,distance,crawl-300d-2M-subword.bin
earl,2.85,4.197796265305368,1,35,distance,crawl-300d-2M-subword.bin
earthquake,3.97,3.57796476176386,1,35,distance,crawl-300d-2M-subword.bin
efficiency,2.15,2.1366773086117252,1,35,distance,crawl-300d-2M-subword.bin
ego,1.74,1.9772757586854472,1,35,distance,crawl-300d-2M-subword.bin
electrician,4.21,4.315399631427383,1,35,distance,crawl-300d-2M-subword.bin
electrolyte,3.37,3.8857377900566097,1,35,distance,crawl-300d-2M-subword.bin
electron,2.96,3.3321899019025234,1,35,distance,crawl-300d-2M-subword.bin
embryo,4.61,4.070608911457608,1,35,distance,crawl-300d-2M-subword.bin
emigration,2.7,2.9940435672110497,1,35,distance,crawl-300d-2M-subword.bin
emitter,3.25,3.938551972371197,1,35,distance,crawl-300d-2M-subword.bin
emotion,2.44,2.0267131449601403,1,35,distance,crawl-300d-2M-subword.bin
empathy,1.63,1.9378308726794062,1,35,distance,crawl-300d-2M-subword.bin
emptiness,2.32,2.1484614945849905,1,35,distance,crawl-300d-2M-subword.bin
enactment,2.45,2.5134392489059834,1,35,distance,crawl-300d-2M-subword.bin
encampment,3.82,3.975250885865581,1,35,distance,crawl-300d-2M-subword.bin
encoder,3.81,3.8257518243258093,1,35,distance,crawl-300d-2M-subword.bin
encore,2.81,3.3446187935664837,1,35,distance,crawl-300d-2M-subword.bin
ensemble,3.7,3.9123859638389007,1,35,distance,crawl-300d-2M-subword.bin
entertainer,4.17,4.117081561069741,1,35,distance,crawl-300d-2M-subword.bin
enthusiast,2.23,3.427532093009158,1,35,distance,crawl-300d-2M-subword.bin
entity,2.68,3.1406404301282764,1,35,distance,crawl-300d-2M-subword.bin
entourage,3.46,3.7720723219656573,1,35,distance,crawl-300d-2M-subword.bin
entrepreneur,3.07,3.657141821619437,1,35,distance,crawl-300d-2M-subword.bin
environmentalist,3.72,3.322713416923459,1,35,distance,crawl-300d-2M-subword.bin
enzyme,3.57,3.5928657175351604,1,35,distance,crawl-300d-2M-subword.bin
epidemiology,2.7,2.89414795264877,1,35,distance,crawl-300d-2M-subword.bin
escalation,2.27,2.486760681297666,1,35,distance,crawl-300d-2M-subword.bin
establishment,3.48,2.937662290282184,1,35,distance,crawl-300d-2M-subword.bin
estuary,4.17,4.460412448575231,1,35,distance,crawl-300d-2M-subword.bin
eternity,1.46,2.477972265103591,1,35,distance,crawl-300d-2M-subword.bin
evangelist,3.44,3.6493428657421294,1,35,distance,crawl-300d-2M-subword.bin
eviction,3.13,2.910577216876045,1,35,distance,crawl-300d-2M-subword.bin
exaggeration,2.29,2.021323612884426,1,35,distance,crawl-300d-2M-subword.bin
expanse,2.68,3.5804925703027926,1,35,distance,crawl-300d-2M-subword.bin
expense,2.57,2.3064886643850704,1,35,distance,crawl-300d-2M-subword.bin
expiration,2.61,2.8338519650211644,1,35,distance,crawl-300d-2M-subword.bin
explorer,4.04,3.760211302540152,1,35,distance,crawl-300d-2M-subword.bin
expulsion,2.86,2.692479184078512,1,35,distance,crawl-300d-2M-subword.bin
extent,1.44,2.191758868859013,1,35,distance,crawl-300d-2M-subword.bin
extinguisher,4.7,4.513010405350486,1,35,distance,crawl-300d-2M-subword.bin
extraction,3.14,2.7215566487651848,1,35,distance,crawl-300d-2M-subword.bin
extractor,3.69,4.1553426008806555,1,35,distance,crawl-300d-2M-subword.bin
fact,2.72,2.054191873718332,1,35,distance,crawl-300d-2M-subword.bin
fairness,1.83,1.9120156268384108,1,35,distance,crawl-300d-2M-subword.bin
fairytale,2.93,3.0615763570579335,1,35,distance,crawl-300d-2M-subword.bin
fallout,2.62,2.5921651596925055,1,35,distance,crawl-300d-2M-subword.bin
farce,2.32,2.332416317551582,1,35,distance,crawl-300d-2M-subword.bin
farmhouse,4.74,4.643214261942324,1,35,distance,crawl-300d-2M-subword.bin
fascism,1.83,2.080512624537125,1,35,distance,crawl-300d-2M-subword.bin
fatality,3.5,2.9258684772140833,1,35,distance,crawl-300d-2M-subword.bin
felon,3.83,3.671590337420744,1,35,distance,crawl-300d-2M-subword.bin
fertilization,3.21,3.5970192558149785,1,35,distance,crawl-300d-2M-subword.bin
festival,4.33,3.8645828899996695,1,35,distance,crawl-300d-2M-subword.bin
festivity,2.73,2.6158889095361286,1,35,distance,crawl-300d-2M-subword.bin
fetish,2.48,3.2322943649463696,1,35,distance,crawl-300d-2M-subword.bin
field,4.26,3.322452324391796,1,35,distance,crawl-300d-2M-subword.bin
filler,2.92,3.8996338110247524,1,35,distance,crawl-300d-2M-subword.bin
firefighter,4.87,4.4393518542257056,1,35,distance,crawl-300d-2M-subword.bin
firepower,3.67,3.0870121844072607,1,35,distance,crawl-300d-2M-subword.bin
fishing,4.3,4.25423731933353,1,35,distance,crawl-300d-2M-subword.bin
fixation,1.67,2.4492728078321453,1,35,distance,crawl-300d-2M-subword.bin
flu,3.65,3.7410984419087194,1,35,distance,crawl-300d-2M-subword.bin
flute,5.0,4.344321958865432,1,35,distance,crawl-300d-2M-subword.bin
footbridge,4.81,4.653910497376808,1,35,distance,crawl-300d-2M-subword.bin
foreground,2.93,3.877802635036206,1,35,distance,crawl-300d-2M-subword.bin
forerunner,2.85,2.79862718257514,1,35,distance,crawl-300d-2M-subword.bin
forgery,3.03,2.5860766075286428,1,35,distance,crawl-300d-2M-subword.bin
formula,4.11,3.0538909922719846,1,35,distance,crawl-300d-2M-subword.bin
fountain,4.77,4.417761817586236,1,35,distance,crawl-300d-2M-subword.bin
fowl,4.64,4.715735985182051,1,35,distance,crawl-300d-2M-subword.bin
fraternity,2.46,3.4733309228985165,1,35,distance,crawl-300d-2M-subword.bin
fraud,1.68,2.2134652624459874,1,35,distance,crawl-300d-2M-subword.bin
frenzy,2.31,2.4433916423631334,1,35,distance,crawl-300d-2M-subword.bin
friction,3.0,2.7802927203942387,1,35,distance,crawl-300d-2M-subword.bin
friendliness,2.36,2.143197959741372,1,35,distance,crawl-300d-2M-subword.bin
fright,2.52,2.313747234727416,1,35,distance,crawl-300d-2M-subword.bin
frustration,2.06,2.1550557412742815,1,35,distance,crawl-300d-2M-subword.bin
fundamentalism,1.77,1.9413706771550299,1,35,distance,crawl-300d-2M-subword.bin
fundraiser,4.19,3.5803765955583553,1,35,distance,crawl-300d-2M-subword.bin
fur,4.69,4.751289713148492,1,35,distance,crawl-300d-2M-subword.bin
furniture,4.89,4.623366000087705,1,35,distance,crawl-300d-2M-subword.bin
fusion,3.3,2.907199709315335,1,35,distance,crawl-300d-2M-subword.bin
gal,4.52,4.053725510132041,1,35,distance,crawl-300d-2M-subword.bin
gambling,3.54,3.554448108727729,1,35,distance,crawl-300d-2M-subword.bin
gap,3.92,3.220070461048653,1,35,distance,crawl-300d-2M-subword.bin
garage,4.96,4.715349697817952,1,35,distance,crawl-300d-2M-subword.bin
gas,4.29,4.334390543745118,1,35,distance,crawl-300d-2M-subword.bin
gasket,4.44,4.330652616140347,1,35,distance,crawl-300d-2M-subword.bin
gatekeeper,4.21,3.680330332759574,1,35,distance,crawl-300d-2M-subword.bin
generation,1.96,2.926089806886769,1,35,distance,crawl-300d-2M-subword.bin
genetics,3.19,2.8417038564187025,1,35,distance,crawl-300d-2M-subword.bin
genocide,2.34,2.680035471420597,1,35,distance,crawl-300d-2M-subword.bin
geology,2.9,3.1712509628749657,1,35,distance,crawl-300d-2M-subword.bin
getaway,3.11,3.799566432636273,1,35,distance,crawl-300d-2M-subword.bin
ghetto,3.82,3.7737738732831563,1,35,distance,crawl-300d-2M-subword.bin
girl,4.85,4.402600509437956,1,35,distance,crawl-300d-2M-subword.bin
giver,3.38,3.4064478433136256,1,35,distance,crawl-300d-2M-subword.bin
glacier,4.7,4.557671544407321,1,35,distance,crawl-300d-2M-subword.bin
glider,4.32,4.461955675649427,1,35,distance,crawl-300d-2M-subword.bin
goalie,4.48,4.07151822410096,1,35,distance,crawl-300d-2M-subword.bin
goat,5.0,4.8101774088188405,1,35,distance,crawl-300d-2M-subword.bin
goldfish,4.79,4.820717655084194,1,35,distance,crawl-300d-2M-subword.bin
gorilla,4.97,4.852318499231172,1,35,distance,crawl-300d-2M-subword.bin
gourmet,3.07,4.376887515152354,1,35,distance,crawl-300d-2M-subword.bin
governance,2.11,2.485197593086998,1,35,distance,crawl-300d-2M-subword.bin
government,2.88,3.1344578680696746,1,35,distance,crawl-300d-2M-subword.bin
graduation,3.79,3.5659231005353216,1,35,distance,crawl-300d-2M-subword.bin
grain,4.8,4.688044958086005,1,35,distance,crawl-300d-2M-subword.bin
grammar,3.19,2.931889680574693,1,35,distance,crawl-300d-2M-subword.bin
grandchild,4.26,4.332953657903603,1,35,distance,crawl-300d-2M-subword.bin
grandparent,4.03,4.279372698923022,1,35,distance,crawl-300d-2M-subword.bin
granny,4.24,4.32680103889093,1,35,distance,crawl-300d-2M-subword.bin
grassroots,2.63,2.850085510598979,1,35,distance,crawl-300d-2M-subword.bin
gratitude,2.56,2.1740700140696223,1,35,distance,crawl-300d-2M-subword.bin
grid,4.55,3.7691451475626927,1,35,distance,crawl-300d-2M-subword.bin
grouping,3.14,2.818253458767215,1,35,distance,crawl-300d-2M-subword.bin
grove,4.76,4.675316001090391,1,35,distance,crawl-300d-2M-subword.bin
guilt,1.93,2.041099309660259,1,35,distance,crawl-300d-2M-subword.bin
guitar,4.9,4.355511683991435,1,35,distance,crawl-300d-2M-subword.bin
guitarist,4.58,4.362815179243703,1,35,distance,crawl-300d-2M-subword.bin
gun,4.83,4.772885197067622,1,35,distance,crawl-300d-2M-subword.bin
guy,4.68,4.07426957422187,1,35,distance,crawl-300d-2M-subword.bin
habit,2.76,2.2962233218837333,1,35,distance,crawl-300d-2M-subword.bin
haiku,3.58,3.7007730672859362,1,35,distance,crawl-300d-2M-subword.bin
hall,4.67,4.644460900698389,1,35,distance,crawl-300d-2M-subword.bin
hallucination,2.14,2.6219414104333,1,35,distance,crawl-300d-2M-subword.bin
hallway,4.74,4.706662731279761,1,35,distance,crawl-300d-2M-subword.bin
handbag,4.93,4.798408683661349,1,35,distance,crawl-300d-2M-subword.bin
harmony,2.46,2.2389304834776773,1,35,distance,crawl-300d-2M-subword.bin
headache,3.9,2.886778424547889,1,35,distance,crawl-300d-2M-subword.bin
header,3.93,3.8437029907166314,1,35,distance,crawl-300d-2M-subword.bin
headlight,4.97,4.496883075160021,1,35,distance,crawl-300d-2M-subword.bin
headquarters,4.14,4.056741901659521,1,35,distance,crawl-300d-2M-subword.bin
heater,4.8,4.480694580322436,1,35,distance,crawl-300d-2M-subword.bin
heaven,1.81,2.7935682063855656,1,35,distance,crawl-300d-2M-subword.bin
height,3.86,3.0428156289333432,1,35,distance,crawl-300d-2M-subword.bin
heir,3.21,3.7741659479843856,1,35,distance,crawl-300d-2M-subword.bin
helmet,4.92,4.741990273892785,1,35,distance,crawl-300d-2M-subword.bin
henchman,4.08,3.8541756119068853,1,35,distance,crawl-300d-2M-subword.bin
heresy,2.04,2.1430880665967806,1,35,distance,crawl-300d-2M-subword.bin
herring,4.68,4.8097760788224555,1,35,distance,crawl-300d-2M-subword.bin
highland,3.86,4.4078116947326675,1,35,distance,crawl-300d-2M-subword.bin
historian,3.9,3.91435567479048,1,35,distance,crawl-300d-2M-subword.bin
history,2.96,2.647479457985245,1,35,distance,crawl-300d-2M-subword.bin
hive,4.83,4.336296799196359,1,35,distance,crawl-300d-2M-subword.bin
hobbyist,3.39,3.7158934134107677,1,35,distance,crawl-300d-2M-subword.bin
holiness,1.56,1.9561320184113502,1,35,distance,crawl-300d-2M-subword.bin
hometown,3.33,3.987701730331016,1,35,distance,crawl-300d-2M-subword.bin
homicide,3.82,3.2502785252538913,1,35,distance,crawl-300d-2M-subword.bin
horn,5.0,4.758986864021117,1,35,distance,crawl-300d-2M-subword.bin
horseman,4.3,4.443835943758286,1,35,distance,crawl-300d-2M-subword.bin
horsepower,2.48,3.3256051062833594,1,35,distance,crawl-300d-2M-subword.bin
hospital,4.64,4.11519755539231,1,35,distance,crawl-300d-2M-subword.bin
hostility,2.24,2.0812285799732555,1,35,distance,crawl-300d-2M-subword.bin
housekeeping,3.4,3.79892416154495,1,35,distance,crawl-300d-2M-subword.bin
hue,3.66,3.565211286872804,1,35,distance,crawl-300d-2M-subword.bin
humility,1.75,1.7973277132922714,1,35,distance,crawl-300d-2M-subword.bin
husband,4.11,4.306938002698645,1,35,distance,crawl-300d-2M-subword.bin
hydration,3.54,3.4150317281219196,1,35,distance,crawl-300d-2M-subword.bin
hygiene,3.11,2.6292168034004493,1,35,distance,crawl-300d-2M-subword.bin
hypertension,2.89,3.1964575844782175,1,35,distance,crawl-300d-2M-subword.bin
hypocrite,2.55,3.0024391817767895,1,35,distance,crawl-300d-2M-subword.bin
hysteria,2.86,2.169937758069896,1,35,distance,crawl-300d-2M-subword.bin
ice,4.89,4.801777468598001,1,35,distance,crawl-300d-2M-subword.bin
iceberg,4.96,4.256926857630674,1,35,distance,crawl-300d-2M-subword.bin
identity,2.0,2.38477173902619,1,35,distance,crawl-300d-2M-subword.bin
idiocy,1.75,2.152162245155378,1,35,distance,crawl-300d-2M-subword.bin
ignition,3.37,4.056535242874725,1,35,distance,crawl-300d-2M-subword.bin
iguana,4.83,4.867026503230249,1,35,distance,crawl-300d-2M-subword.bin
illustration,4.36,3.199367131214013,1,35,distance,crawl-300d-2M-subword.bin
imitation,2.83,2.3009162413239754,1,35,distance,crawl-300d-2M-subword.bin
immediacy,2.07,1.9620506335154855,1,35,distance,crawl-300d-2M-subword.bin
immersion,2.64,2.5365676572582556,1,35,distance,crawl-300d-2M-subword.bin
immunity,2.07,2.841927514683786,1,35,distance,crawl-300d-2M-subword.bin
impatience,1.93,1.947229543989701,1,35,distance,crawl-300d-2M-subword.bin
importance,1.75,1.8585237705603013,1,35,distance,crawl-300d-2M-subword.bin
importation,2.81,3.032526617756554,1,35,distance,crawl-300d-2M-subword.bin
inactivity,2.84,2.4245309280906957,1,35,distance,crawl-300d-2M-subword.bin
inadequacy,1.7,2.071785621634763,1,35,distance,crawl-300d-2M-subword.bin
incarnation,1.68,2.370620388800472,1,35,distance,crawl-300d-2M-subword.bin
incinerator,4.78,4.194507798839298,1,35,distance,crawl-300d-2M-subword.bin
incursion,2.67,2.869184015085135,1,35,distance,crawl-300d-2M-subword.bin
independence,1.87,2.1048643949391512,1,35,distance,crawl-300d-2M-subword.bin
indication,1.97,2.330939650129911,1,35,distance,crawl-300d-2M-subword.bin
inequity,1.69,2.2808447356051356,1,35,distance,crawl-300d-2M-subword.bin
infestation,3.55,3.8388921341166817,1,35,distance,crawl-300d-2M-subword.bin
infiltration,2.23,2.813134817713675,1,35,distance,crawl-300d-2M-subword.bin
infraction,2.5,2.574818387908041,1,35,distance,crawl-300d-2M-subword.bin
infusion,2.96,3.1220048770055056,1,35,distance,crawl-300d-2M-subword.bin
ingredient,3.84,3.902438773325721,1,35,distance,crawl-300d-2M-subword.bin
inhalation,3.67,3.707386129485876,1,35,distance,crawl-300d-2M-subword.bin
injunction,2.41,2.322770205457121,1,35,distance,crawl-300d-2M-subword.bin
injustice,1.4,2.0778378885553876,1,35,distance,crawl-300d-2M-subword.bin
insanity,2.34,2.2883831107450265,1,35,distance,crawl-300d-2M-subword.bin
inscription,4.15,3.902320058773249,1,35,distance,crawl-300d-2M-subword.bin
insolvency,2.0,2.671736872747719,1,35,distance,crawl-300d-2M-subword.bin
inspection,3.12,2.9671951565567647,1,35,distance,crawl-300d-2M-subword.bin
inspiration,2.18,2.1099597460692876,1,35,distance,crawl-300d-2M-subword.bin
instability,2.0,2.3862729856005895,1,35,distance,crawl-300d-2M-subword.bin
instrument,4.27,4.092502117530696,1,35,distance,crawl-300d-2M-subword.bin
integration,1.89,2.424477414745953,1,35,distance,crawl-300d-2M-subword.bin
integrity,1.44,1.9927978483679079,1,35,distance,crawl-300d-2M-subword.bin
interception,2.7,3.03549164243912,1,35,distance,crawl-300d-2M-subword.bin
interest,1.8,1.9699977831729873,1,35,distance,crawl-300d-2M-subword.bin
interpreter,3.67,3.4526624591513193,1,35,distance,crawl-300d-2M-subword.bin
intrusion,2.25,2.6022885033972827,1,35,distance,crawl-300d-2M-subword.bin
intuition,1.67,1.7996101662655155,1,35,distance,crawl-300d-2M-subword.bin
iodine,4.41,4.183610973974013,1,35,distance,crawl-300d-2M-subword.bin
ironing,4.1,4.520011154299665,1,35,distance,crawl-300d-2M-subword.bin
irrigation,4.0,3.857926655965212,1,35,distance,crawl-300d-2M-subword.bin
journalism,2.37,3.1215861158667706,1,35,distance,crawl-300d-2M-subword.bin
joystick,4.74,4.438520197947209,1,35,distance,crawl-300d-2M-subword.bin
judo,4.32,4.230346220268173,1,35,distance,crawl-300d-2M-subword.bin
jug,4.96,4.756524389601439,1,35,distance,crawl-300d-2M-subword.bin
juice,4.89,4.776286044424585,1,35,distance,crawl-300d-2M-subword.bin
jungle,4.66,4.421720360587524,1,35,distance,crawl-300d-2M-subword.bin
junkie,3.85,3.456615379051204,1,35,distance,crawl-300d-2M-subword.bin
juror,4.29,3.955281393902268,1,35,distance,crawl-300d-2M-subword.bin
kidney,4.96,4.439567615436951,1,35,distance,crawl-300d-2M-subword.bin
kiln,4.82,4.625614366240178,1,35,distance,crawl-300d-2M-subword.bin
kindness,1.74,2.000780949835297,1,35,distance,crawl-300d-2M-subword.bin
knife,4.9,4.78570571738811,1,35,distance,crawl-300d-2M-subword.bin
knuckle,4.93,4.790311899848831,1,35,distance,crawl-300d-2M-subword.bin
kudos,2.0,2.203397363810286,1,35,distance,crawl-300d-2M-subword.bin
lager,4.64,4.590776150579268,1,35,distance,crawl-300d-2M-subword.bin
lagoon,4.5,4.654452099349429,1,35,distance,crawl-300d-2M-subword.bin
lamp,4.97,4.626119351989794,1,35,distance,crawl-300d-2M-subword.bin
landslide,4.36,3.6660933618792475,1,35,distance,crawl-300d-2M-subword.bin
lantern,5.0,4.615159004471188,1,35,distance,crawl-300d-2M-subword.bin
lawmaker,4.15,4.0614557440874455,1,35,distance,crawl-300d-2M-subword.bin
lawn,4.93,4.695540904071079,1,35,distance,crawl-300d-2M-subword.bin
layoff,2.83,3.029720270130055,1,35,distance,crawl-300d-2M-subword.bin
ledger,4.36,4.118180065551326,1,35,distance,crawl-300d-2M-subword.bin
leg,4.83,4.651638231984863,1,35,distance,crawl-300d-2M-subword.bin
legality,1.77,1.8745661903685398,1,35,distance,crawl-300d-2M-subword.bin
legislature,2.54,3.27736650874427,1,35,distance,crawl-300d-2M-subword.bin
legitimacy,2.07,1.8961741753757106,1,35,distance,crawl-300d-2M-subword.bin
lens,4.64,4.380338001567473,1,35,distance,crawl-300d-2M-subword.bin
lentil,4.48,4.844449050352596,1,35,distance,crawl-300d-2M-subword.bin
lesion,4.38,3.8305042696288893,1,35,distance,crawl-300d-2M-subword.bin
lid,4.96,4.678532214678599,1,35,distance,crawl-300d-2M-subword.bin
life,2.69,2.6717184396730245,1,35,distance,crawl-300d-2M-subword.bin
lifetime,2.15,2.7462155335590155,1,35,distance,crawl-300d-2M-subword.bin
limbo,2.65,2.6824288946391235,1,35,distance,crawl-300d-2M-subword.bin
linen,4.8,4.688500008620776,1,35,distance,crawl-300d-2M-subword.bin
liquor,4.73,4.706436186186089,1,35,distance,crawl-300d-2M-subword.bin
livelihood,2.38,2.973421667550653,1,35,distance,crawl-300d-2M-subword.bin
loan,3.72,3.330526033901489,1,35,distance,crawl-300d-2M-subword.bin
lobbyist,3.71,3.710524297012052,1,35,distance,crawl-300d-2M-subword.bin
logic,1.72,1.8983732670543232,1,35,distance,crawl-300d-2M-subword.bin
lore,2.35,2.8026663613784666,1,35,distance,crawl-300d-2M-subword.bin
loyalty,1.57,2.046183164946523,1,35,distance,crawl-300d-2M-subword.bin
luggage,4.83,4.612803356271253,1,35,distance,crawl-300d-2M-subword.bin
lymphoma,3.76,3.615409493165348,1,35,distance,crawl-300d-2M-subword.bin
machinery,4.75,4.063886070265961,1,35,distance,crawl-300d-2M-subword.bin
macro,2.31,3.333152273607313,1,35,distance,crawl-300d-2M-subword.bin
madness,1.97,2.4686797408723384,1,35,distance,crawl-300d-2M-subword.bin
mafia,3.66,3.5147646448908003,1,35,distance,crawl-300d-2M-subword.bin
magician,4.21,4.309007946357826,1,35,distance,crawl-300d-2M-subword.bin
magma,4.73,4.171691027665894,1,35,distance,crawl-300d-2M-subword.bin
magnitude,2.43,2.396638633051654,1,35,distance,crawl-300d-2M-subword.bin
maintenance,3.07,2.790641464487006,1,35,distance,crawl-300d-2M-subword.bin
mammal,4.59,4.407972726675639,1,35,distance,crawl-300d-2M-subword.bin
man,4.79,4.188326131352798,1,35,distance,crawl-300d-2M-subword.bin
manufacturing,3.52,3.404275395509759,1,35,distance,crawl-300d-2M-subword.bin
manuscript,4.57,3.758445919155866,1,35,distance,crawl-300d-2M-subword.bin
